u	v
ENSG00000196535	ENSG00000071127
ENSG00000084733	ENSG00000057608
ENSG00000171992	ENSG00000203485
ENSG00000196535	ENSG00000148396
ENSG00000283068	ENSG00000132153
ENSG00000174799	ENSG00000112877
ENSG00000234651	ENSG00000198793
ENSG00000176678	ENSG00000176619
ENSG00000145414	ENSG00000174243
ENSG00000065970	ENSG00000196591
ENSG00000126215	ENSG00000125912
ENSG00000109436	ENSG00000134186
ENSG00000139718	ENSG00000167508
ENSG00000134574	ENSG00000120438
ENSG00000143971	ENSG00000185418
ENSG00000075785	ENSG00000136026
ENSG00000171956	ENSG00000136824
ENSG00000105568	ENSG00000110841
ENSG00000135316	ENSG00000164611
ENSG00000179772	ENSG00000186283
ENSG00000153187	ENSG00000276043
ENSG00000179772	ENSG00000155229
ENSG00000196535	ENSG00000110237
ENSG00000196535	ENSG00000275568
ENSG00000179772	ENSG00000170689
ENSG00000075702	ENSG00000128245
ENSG00000113013	ENSG00000104980
ENSG00000177606	ENSG00000125740
ENSG00000179772	ENSG00000123364
ENSG00000145414	ENSG00000241468
ENSG00000111206	ENSG00000162396
ENSG00000012211	ENSG00000177200
ENSG00000170122	ENSG00000033867
ENSG00000168214	ENSG00000119042
ENSG00000179091	ENSG00000285387
ENSG00000171992	ENSG00000128487
ENSG00000171956	ENSG00000179361
ENSG00000197879	ENSG00000162910
ENSG00000276787	ENSG00000106086
ENSG00000198898	ENSG00000148660
ENSG00000117155	ENSG00000205339
ENSG00000103275	ENSG00000054523
ENSG00000179772	ENSG00000196591
ENSG00000177628	ENSG00000132849
ENSG00000077348	ENSG00000105953
ENSG00000198730	ENSG00000129315
ENSG00000176165	ENSG00000011451
ENSG00000135316	ENSG00000178741
ENSG00000105568	ENSG00000088986
ENSG00000103275	ENSG00000155561
ENSG00000141568	ENSG00000119042
ENSG00000136897	ENSG00000155463
ENSG00000141568	ENSG00000127511
ENSG00000006118	ENSG00000105281
ENSG00000126215	ENSG00000104369
ENSG00000108774	ENSG00000105974
ENSG00000141568	ENSG00000127481
ENSG00000070950	ENSG00000205726
ENSG00000105879	ENSG00000146457
ENSG00000141568	ENSG00000101126
ENSG00000265241	ENSG00000101040
ENSG00000171956	ENSG00000101972
ENSG00000171956	ENSG00000145703
ENSG00000100629	ENSG00000078674
ENSG00000113758	ENSG00000198898
ENSG00000174996	ENSG00000254087
ENSG00000198898	ENSG00000153071
ENSG00000101558	ENSG00000115840
ENSG00000126561	ENSG00000163611
ENSG00000198898	ENSG00000167657
ENSG00000196535	ENSG00000110906
ENSG00000100345	ENSG00000072110
ENSG00000181163	ENSG00000110104
ENSG00000100345	ENSG00000282844
ENSG00000006118	ENSG00000151466
ENSG00000068305	ENSG00000170653
ENSG00000145414	ENSG00000010017
ENSG00000203879	ENSG00000143545
ENSG00000203879	ENSG00000108774
ENSG00000203879	ENSG00000111540
ENSG00000087111	ENSG00000069345
ENSG00000181163	ENSG00000107625
ENSG00000141568	ENSG00000115524
ENSG00000168214	ENSG00000100105
ENSG00000103275	ENSG00000132182
ENSG00000198730	ENSG00000119487
ENSG00000141736	ENSG00000083312
ENSG00000282873	ENSG00000117713
ENSG00000066279	ENSG00000148019
ENSG00000116918	ENSG00000006625
ENSG00000128731	ENSG00000168036
ENSG00000227046	ENSG00000101421
ENSG00000128731	ENSG00000044115
ENSG00000109534	ENSG00000162851
ENSG00000029363	ENSG00000100296
ENSG00000037241	ENSG00000063177
ENSG00000278372	ENSG00000122705
ENSG00000278372	ENSG00000141367
ENSG00000278372	ENSG00000175416
ENSG00000037241	ENSG00000156482
ENSG00000198898	ENSG00000100106
ENSG00000127511	ENSG00000130520
ENSG00000050405	ENSG00000135269
ENSG00000050405	ENSG00000181722
ENSG00000122958	ENSG00000102181
ENSG00000183337	ENSG00000071564
ENSG00000278372	ENSG00000100284
ENSG00000075785	ENSG00000101986
ENSG00000054598	ENSG00000103449
ENSG00000068654	ENSG00000103168
ENSG00000068654	ENSG00000115750
ENSG00000151503	ENSG00000274768
ENSG00000116918	ENSG00000108883
ENSG00000104177	ENSG00000196878
ENSG00000139116	ENSG00000102178
ENSG00000176165	ENSG00000141510
ENSG00000157240	ENSG00000139746
ENSG00000054598	ENSG00000182568
ENSG00000107815	ENSG00000144824
ENSG00000186298	ENSG00000124160
ENSG00000196628	ENSG00000114098
ENSG00000075785	ENSG00000107566
ENSG00000109534	ENSG00000165671
ENSG00000234651	ENSG00000144554
ENSG00000198898	ENSG00000141298
ENSG00000122958	ENSG00000178074
ENSG00000198898	ENSG00000150764
ENSG00000127511	ENSG00000169375
ENSG00000140575	ENSG00000116473
ENSG00000196923	ENSG00000039560
ENSG00000198898	ENSG00000116641
ENSG00000198898	ENSG00000140022
ENSG00000177628	ENSG00000280682
ENSG00000196535	ENSG00000196924
ENSG00000126581	ENSG00000170860
ENSG00000175455	ENSG00000120647
ENSG00000128731	ENSG00000122218
ENSG00000050405	ENSG00000173960
ENSG00000234651	ENSG00000120705
ENSG00000116918	ENSG00000129245
ENSG00000131462	ENSG00000162851
ENSG00000031691	ENSG00000145241
ENSG00000145414	ENSG00000166012
ENSG00000159228	ENSG00000105376
ENSG00000070831	ENSG00000162704
ENSG00000176165	ENSG00000175745
ENSG00000278372	ENSG00000135678
ENSG00000149636	ENSG00000104517
ENSG00000164379	ENSG00000141510
ENSG00000196535	ENSG00000119139
ENSG00000168214	ENSG00000105880
ENSG00000086758	ENSG00000168653
ENSG00000164296	ENSG00000142039
ENSG00000164379	ENSG00000231116
ENSG00000147403	ENSG00000137947
ENSG00000167553	ENSG00000075415
ENSG00000075785	ENSG00000174437
ENSG00000006118	ENSG00000179562
ENSG00000099875	ENSG00000125755
ENSG00000049768	ENSG00000128573
ENSG00000177628	ENSG00000156261
ENSG00000138668	ENSG00000100614
ENSG00000174996	ENSG00000150779
ENSG00000075945	ENSG00000175467
ENSG00000186298	ENSG00000178363
ENSG00000101558	ENSG00000277733
ENSG00000125798	ENSG00000103449
ENSG00000100345	ENSG00000154556
ENSG00000186298	ENSG00000077549
ENSG00000101558	ENSG00000170876
ENSG00000075785	ENSG00000177105
ENSG00000075785	ENSG00000170876
ENSG00000283681	ENSG00000197381
ENSG00000171992	ENSG00000198898
ENSG00000075785	ENSG00000277733
ENSG00000088986	ENSG00000115808
ENSG00000278372	ENSG00000165410
ENSG00000278372	ENSG00000172757
ENSG00000162736	ENSG00000117394
ENSG00000111790	ENSG00000156261
ENSG00000101421	ENSG00000128731
ENSG00000196396	ENSG00000118242
ENSG00000087586	ENSG00000174720
ENSG00000176678	ENSG00000277936
ENSG00000149311	ENSG00000160445
ENSG00000075785	ENSG00000147416
ENSG00000078674	ENSG00000135837
ENSG00000134243	ENSG00000174705
ENSG00000119203	ENSG00000117385
ENSG00000167578	ENSG00000064995
ENSG00000175416	ENSG00000119522
ENSG00000138160	ENSG00000169710
ENSG00000138160	ENSG00000123983
ENSG00000136104	ENSG00000111206
ENSG00000170122	ENSG00000158417
ENSG00000167553	ENSG00000172572
ENSG00000116918	ENSG00000110917
ENSG00000075785	ENSG00000033627
ENSG00000075785	ENSG00000071553
ENSG00000135446	ENSG00000124201
ENSG00000177628	ENSG00000015171
ENSG00000170037	ENSG00000285317
ENSG00000101558	ENSG00000167397
ENSG00000142252	ENSG00000132470
ENSG00000103275	ENSG00000085415
ENSG00000130985	ENSG00000160194
ENSG00000075785	ENSG00000070961
ENSG00000049768	ENSG00000125970
ENSG00000176678	ENSG00000137692
ENSG00000196535	ENSG00000113282
ENSG00000205937	ENSG00000083168
ENSG00000278372	ENSG00000161203
ENSG00000147403	ENSG00000115207
ENSG00000100345	ENSG00000143398
ENSG00000096696	ENSG00000100726
ENSG00000111790	ENSG00000115484
ENSG00000167193	ENSG00000203485
ENSG00000100764	ENSG00000100554
ENSG00000025156	ENSG00000205542
ENSG00000278372	ENSG00000153071
ENSG00000278372	ENSG00000167657
ENSG00000171992	ENSG00000114353
ENSG00000171992	ENSG00000065135
ENSG00000171992	ENSG00000078369
ENSG00000171992	ENSG00000172354
ENSG00000278372	ENSG00000204843
ENSG00000198730	ENSG00000092203
ENSG00000125968	ENSG00000131652
ENSG00000153187	ENSG00000120333
ENSG00000068366	ENSG00000185024
ENSG00000135316	ENSG00000108578
ENSG00000163170	ENSG00000178096
ENSG00000087586	ENSG00000086065
ENSG00000087586	ENSG00000187531
ENSG00000169288	ENSG00000166902
ENSG00000198898	ENSG00000072210
ENSG00000134243	ENSG00000162607
ENSG00000169288	ENSG00000138617
ENSG00000135316	ENSG00000002330
ENSG00000029363	ENSG00000114416
ENSG00000278372	ENSG00000138756
ENSG00000070831	ENSG00000134255
ENSG00000104892	ENSG00000143669
ENSG00000136875	ENSG00000141562
ENSG00000127337	ENSG00000126267
ENSG00000075785	ENSG00000230143
ENSG00000140575	ENSG00000178209
ENSG00000140575	ENSG00000186298
ENSG00000136731	ENSG00000133884
ENSG00000106992	ENSG00000104325
ENSG00000275835	ENSG00000143156
ENSG00000170759	ENSG00000064835
ENSG00000234651	ENSG00000158042
ENSG00000136813	ENSG00000151176
ENSG00000026025	ENSG00000101158
ENSG00000113645	ENSG00000047644
ENSG00000116918	ENSG00000118193
ENSG00000164916	ENSG00000180900
ENSG00000130985	ENSG00000143748
ENSG00000026025	ENSG00000162520
ENSG00000077348	ENSG00000134569
ENSG00000140575	ENSG00000172531
ENSG00000052723	ENSG00000105656
ENSG00000138668	ENSG00000164050
ENSG00000176165	ENSG00000231116
ENSG00000075785	ENSG00000138095
ENSG00000181163	ENSG00000112578
ENSG00000162736	ENSG00000116729
ENSG00000136731	ENSG00000051180
ENSG00000138668	ENSG00000136940
ENSG00000198898	ENSG00000176058
ENSG00000094631	ENSG00000091140
ENSG00000094631	ENSG00000150768
ENSG00000132688	ENSG00000114767
ENSG00000168259	ENSG00000168439
ENSG00000094631	ENSG00000119689
ENSG00000126012	ENSG00000134046
ENSG00000082458	ENSG00000008324
ENSG00000168214	ENSG00000142945
ENSG00000278372	ENSG00000112062
ENSG00000070831	ENSG00000010803
ENSG00000140319	ENSG00000167881
ENSG00000121621	ENSG00000189306
ENSG00000168214	ENSG00000095794
ENSG00000162736	ENSG00000166801
ENSG00000164379	ENSG00000135457
ENSG00000139116	ENSG00000110841
ENSG00000135316	ENSG00000178537
ENSG00000142945	ENSG00000168615
ENSG00000171487	ENSG00000112208
ENSG00000111790	ENSG00000105656
ENSG00000099875	ENSG00000088247
ENSG00000104885	ENSG00000166484
ENSG00000176165	ENSG00000121741
ENSG00000099875	ENSG00000102181
ENSG00000171992	ENSG00000148180
ENSG00000198730	ENSG00000173020
ENSG00000140575	ENSG00000141298
ENSG00000117395	ENSG00000100029
ENSG00000164379	ENSG00000140332
ENSG00000134243	ENSG00000196584
ENSG00000035681	ENSG00000107099
ENSG00000136754	ENSG00000135540
ENSG00000131462	ENSG00000101680
ENSG00000050405	ENSG00000126822
ENSG00000100345	ENSG00000140575
ENSG00000283068	ENSG00000133316
ENSG00000278372	ENSG00000158528
ENSG00000140859	ENSG00000188158
ENSG00000125676	ENSG00000162636
ENSG00000167578	ENSG00000225737
ENSG00000140575	ENSG00000151239
ENSG00000087586	ENSG00000116353
ENSG00000145632	ENSG00000275935
ENSG00000198898	ENSG00000196961
ENSG00000050405	ENSG00000039560
ENSG00000050405	ENSG00000274296
ENSG00000114354	ENSG00000164190
ENSG00000111875	ENSG00000128708
ENSG00000054598	ENSG00000102038
ENSG00000168214	ENSG00000183072
ENSG00000149311	ENSG00000263465
ENSG00000168214	ENSG00000164985
ENSG00000198730	ENSG00000006534
ENSG00000198898	ENSG00000148700
ENSG00000198898	ENSG00000087274
ENSG00000196535	ENSG00000093167
ENSG00000105639	ENSG00000162909
ENSG00000136997	ENSG00000165819
ENSG00000124171	ENSG00000167105
ENSG00000122008	ENSG00000102181
ENSG00000130830	ENSG00000092853
ENSG00000139343	ENSG00000167088
ENSG00000141568	ENSG00000139620
ENSG00000119203	ENSG00000177613
ENSG00000168214	ENSG00000104356
ENSG00000176165	ENSG00000102038
ENSG00000113758	ENSG00000186298
ENSG00000196923	ENSG00000111229
ENSG00000164105	ENSG00000109534
ENSG00000196923	ENSG00000241553
ENSG00000196923	ENSG00000115091
ENSG00000118655	ENSG00000166848
ENSG00000124171	ENSG00000162910
ENSG00000111206	ENSG00000058673
ENSG00000111206	ENSG00000165733
ENSG00000130204	ENSG00000055957
ENSG00000065970	ENSG00000113580
ENSG00000125743	ENSG00000275885
ENSG00000065970	ENSG00000077235
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000286522	ENSG00000189079
ENSG00000196923	ENSG00000163466
ENSG00000074219	ENSG00000115947
ENSG00000108774	ENSG00000103249
ENSG00000075218	ENSG00000063245
ENSG00000114354	ENSG00000182325
ENSG00000108424	ENSG00000095319
ENSG00000124201	ENSG00000177971
ENSG00000108424	ENSG00000100888
ENSG00000101367	ENSG00000176058
ENSG00000122958	ENSG00000105186
ENSG00000141568	ENSG00000065060
ENSG00000101997	ENSG00000130827
ENSG00000101040	ENSG00000184205
ENSG00000145386	ENSG00000064995
ENSG00000112984	ENSG00000137497
ENSG00000145386	ENSG00000178913
ENSG00000145386	ENSG00000106290
ENSG00000073921	ENSG00000175416
ENSG00000113758	ENSG00000172531
ENSG00000186298	ENSG00000196961
ENSG00000100422	ENSG00000102178
ENSG00000127511	ENSG00000182095
ENSG00000111596	ENSG00000115641
ENSG00000086758	ENSG00000198681
ENSG00000205937	ENSG00000149532
ENSG00000166477	ENSG00000011007
ENSG00000164379	ENSG00000135250
ENSG00000182022	ENSG00000137221
ENSG00000100142	ENSG00000125630
ENSG00000170759	ENSG00000188158
ENSG00000068796	ENSG00000213923
ENSG00000138160	ENSG00000104325
ENSG00000183770	ENSG00000147274
ENSG00000177628	ENSG00000102081
ENSG00000147655	ENSG00000183579
ENSG00000186298	ENSG00000147274
ENSG00000176692	ENSG00000118260
ENSG00000186298	ENSG00000075292
ENSG00000065243	ENSG00000277733
ENSG00000108424	ENSG00000132182
ENSG00000135316	ENSG00000137831
ENSG00000175416	ENSG00000070371
ENSG00000278372	ENSG00000115484
ENSG00000145386	ENSG00000138385
ENSG00000171453	ENSG00000177700
ENSG00000108424	ENSG00000155561
ENSG00000278372	ENSG00000175203
ENSG00000102981	ENSG00000198000
ENSG00000171992	ENSG00000096433
ENSG00000171992	ENSG00000150995
ENSG00000171992	ENSG00000173801
ENSG00000146670	ENSG00000102181
ENSG00000166333	ENSG00000132275
ENSG00000108774	ENSG00000126267
ENSG00000176692	ENSG00000108001
ENSG00000100422	ENSG00000092208
ENSG00000108774	ENSG00000135940
ENSG00000104889	ENSG00000067704
ENSG00000122958	ENSG00000126267
ENSG00000094631	ENSG00000082516
ENSG00000100142	ENSG00000121851
ENSG00000176476	ENSG00000149231
ENSG00000135316	ENSG00000138180
ENSG00000111711	ENSG00000173905
ENSG00000046651	ENSG00000276111
ENSG00000278372	ENSG00000185340
ENSG00000278372	ENSG00000101608
ENSG00000138095	ENSG00000113845
ENSG00000108424	ENSG00000030066
ENSG00000204899	ENSG00000128159
ENSG00000135316	ENSG00000135372
ENSG00000136875	ENSG00000173020
ENSG00000133704	ENSG00000102870
ENSG00000147403	ENSG00000280548
ENSG00000168002	ENSG00000115275
ENSG00000196262	ENSG00000135046
ENSG00000147403	ENSG00000225830
ENSG00000113758	ENSG00000011405
ENSG00000099875	ENSG00000107560
ENSG00000205937	ENSG00000010244
ENSG00000186766	ENSG00000155229
ENSG00000108774	ENSG00000113194
ENSG00000082641	ENSG00000182307
ENSG00000180370	ENSG00000143756
ENSG00000147403	ENSG00000102081
ENSG00000135316	ENSG00000139718
ENSG00000049768	ENSG00000148411
ENSG00000145817	ENSG00000105974
ENSG00000111206	ENSG00000138646
ENSG00000156876	ENSG00000147862
ENSG00000138778	ENSG00000185736
ENSG00000074219	ENSG00000143190
ENSG00000074219	ENSG00000028277
ENSG00000278372	ENSG00000123416
ENSG00000168214	ENSG00000153774
ENSG00000164754	ENSG00000181143
ENSG00000076242	ENSG00000100075
ENSG00000111206	ENSG00000125484
ENSG00000094880	ENSG00000280548
ENSG00000135316	ENSG00000109775
ENSG00000104388	ENSG00000057252
ENSG00000108774	ENSG00000092108
ENSG00000198898	ENSG00000143375
ENSG00000170608	ENSG00000123136
ENSG00000100644	ENSG00000140280
ENSG00000198898	ENSG00000107863
ENSG00000170608	ENSG00000105127
ENSG00000171992	ENSG00000164104
ENSG00000198898	ENSG00000138134
ENSG00000198898	ENSG00000243156
ENSG00000145335	ENSG00000164237
ENSG00000134243	ENSG00000070814
ENSG00000169288	ENSG00000173141
ENSG00000135316	ENSG00000048828
ENSG00000237190	ENSG00000095787
ENSG00000054598	ENSG00000141510
ENSG00000113758	ENSG00000099864
ENSG00000100345	ENSG00000073921
ENSG00000126215	ENSG00000105701
ENSG00000174799	ENSG00000161996
ENSG00000135316	ENSG00000140403
ENSG00000168214	ENSG00000064961
ENSG00000108424	ENSG00000138029
ENSG00000142168	ENSG00000115541
ENSG00000169359	ENSG00000119396
ENSG00000138668	ENSG00000188158
ENSG00000108424	ENSG00000125676
ENSG00000164379	ENSG00000182568
ENSG00000138182	ENSG00000134294
ENSG00000278372	ENSG00000176788
ENSG00000134371	ENSG00000143633
ENSG00000102981	ENSG00000134014
ENSG00000138668	ENSG00000109061
ENSG00000169851	ENSG00000125352
ENSG00000198730	ENSG00000129911
ENSG00000166816	ENSG00000086827
ENSG00000278372	ENSG00000288401
ENSG00000172943	ENSG00000149657
ENSG00000278372	ENSG00000085832
ENSG00000278372	ENSG00000115091
ENSG00000108774	ENSG00000249115
ENSG00000278372	ENSG00000138071
ENSG00000278372	ENSG00000111229
ENSG00000278372	ENSG00000130429
ENSG00000278372	ENSG00000241553
ENSG00000161800	ENSG00000132313
ENSG00000133858	ENSG00000138107
ENSG00000175216	ENSG00000089195
ENSG00000281277	ENSG00000134243
ENSG00000278372	ENSG00000163466
ENSG00000175416	ENSG00000133961
ENSG00000011451	ENSG00000166446
ENSG00000087088	ENSG00000100811
ENSG00000168214	ENSG00000179361
ENSG00000135316	ENSG00000182117
ENSG00000054598	ENSG00000135457
ENSG00000076053	ENSG00000114503
ENSG00000198898	ENSG00000172725
ENSG00000135316	ENSG00000130827
ENSG00000100296	ENSG00000105321
ENSG00000126581	ENSG00000173334
ENSG00000169359	ENSG00000096384
ENSG00000029363	ENSG00000111786
ENSG00000132964	ENSG00000186184
ENSG00000170608	ENSG00000130204
ENSG00000142168	ENSG00000095951
ENSG00000142168	ENSG00000049860
ENSG00000100796	ENSG00000198399
ENSG00000169679	ENSG00000162849
ENSG00000102226	ENSG00000103363
ENSG00000145632	ENSG00000239887
ENSG00000182220	ENSG00000134882
ENSG00000122008	ENSG00000129911
ENSG00000135316	ENSG00000196504
ENSG00000174799	ENSG00000120647
ENSG00000164379	ENSG00000102038
ENSG00000184743	ENSG00000161202
ENSG00000278372	ENSG00000230143
ENSG00000011304	ENSG00000072506
ENSG00000165097	ENSG00000077380
ENSG00000138182	ENSG00000123983
ENSG00000101997	ENSG00000132773
ENSG00000145414	ENSG00000100867
ENSG00000100345	ENSG00000128833
ENSG00000273889	ENSG00000141551
ENSG00000100142	ENSG00000188342
ENSG00000100142	ENSG00000125651
ENSG00000164924	ENSG00000144524
ENSG00000100142	ENSG00000077235
ENSG00000100142	ENSG00000137947
ENSG00000100345	ENSG00000140553
ENSG00000121057	ENSG00000175216
ENSG00000136875	ENSG00000146731
ENSG00000111711	ENSG00000167566
ENSG00000074219	ENSG00000004700
ENSG00000109534	ENSG00000089048
ENSG00000068796	ENSG00000125375
ENSG00000283068	ENSG00000133119
ENSG00000283068	ENSG00000035928
ENSG00000283068	ENSG00000163918
ENSG00000196535	ENSG00000153071
ENSG00000143436	ENSG00000198399
ENSG00000196535	ENSG00000167657
ENSG00000101361	ENSG00000067533
ENSG00000137822	ENSG00000126838
ENSG00000101558	ENSG00000188647
ENSG00000138092	ENSG00000175279
ENSG00000111206	ENSG00000133706
ENSG00000111087	ENSG00000127616
ENSG00000196535	ENSG00000113712
ENSG00000153187	ENSG00000104979
ENSG00000128833	ENSG00000185658
ENSG00000111206	ENSG00000198901
ENSG00000108424	ENSG00000135899
ENSG00000102981	ENSG00000130827
ENSG00000111206	ENSG00000175467
ENSG00000142945	ENSG00000075702
ENSG00000145414	ENSG00000103168
ENSG00000145414	ENSG00000143498
ENSG00000145414	ENSG00000115750
ENSG00000167553	ENSG00000119638
ENSG00000100345	ENSG00000172380
ENSG00000087088	ENSG00000141428
ENSG00000104892	ENSG00000134057
ENSG00000123836	ENSG00000132109
ENSG00000240563	ENSG00000070814
ENSG00000168411	ENSG00000145220
